,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,grouped_postal_code,median_household_income
-9.0042e+18_2.7461e+18,AZ,ho4,57.96857427073746,False,False,True,12,2,0,6.081064573964248,debit,True,2,generall_postal_code,65310.927806077016
-9.18218e+18_9.17152e+18,NY,ho6,2900.28112924176,True,False,False,1,1,1,33.48336653964087,credit,True,1,generall_postal_code,64720.96722448947
-9.08244e+18_-5.85473e+18,CA,ho4,1857.569701493328,True,True,False,2,2,0,36.574631773644725,credit,True,0,generall_postal_code,55188.96160191007
-9.22262e+18_1.48373e+18,PA,ho4,1682.700890858182,True,False,True,11,5,0,37.63496646862783,credit,True,3,generall_postal_code,110591.89921708059
-9.12043e+18_-5.90665e+18,GA,ho4,1134.7829911494484,True,False,False,12,0,0,22.59494254680635,credit,True,1,generall_postal_code,53303.03263199705
-8.81124e+18_-1.54641e+18,IL,ho4,313.3133780100611,False,False,True,9,0,1,35.29693943660035,credit,True,-1,generall_postal_code,90260.93819235101
-8.95636e+18_2.67165e+18,CA,ho4,1414.7088841422908,False,False,False,10,1,1,21.76114416759927,debit,True,-1,generall_postal_code,106940.97344953861
-9.13849e+18_-8.9518e+18,NY,ho4,990.7268034455138,True,False,False,5,1,-1,7.608644621814051,debit,True,1,generall_postal_code,62649.15007573182
-8.96957e+18_-3.63511e+18,CA,ho4,2983.724295216708,True,False,False,8,0,-1,26.543418860933336,debit,True,0,generall_postal_code,50967.12620698719
-8.90983e+18_-4.06455e+18,CA,ho4,1049.7321294453754,True,False,False,2,0,1,28.779972612521554,credit,True,0,generall_postal_code,126995.08582561093
-8.88362e+18_8.81872e+18,CA,ho4,1543.9059331927915,False,False,False,7,1,-1,61.699021843136194,debit,True,4,generall_postal_code,41442.7373203466
-9.16794e+18_5.7056e+18,TX,ho4,695.7917554600554,True,False,True,9,3,1,62.75128670666437,debit,True,0,generall_postal_code,52353.77529356918
-9.2046e+18_-1.69447e+18,CA,ho4,1232.4086178868786,True,False,False,2,3,-1,31.720994883535166,debit,True,-1,generall_postal_code,2075.8933572233072
-8.88197e+18_-1.41449e+16,GA,ho4,1560.0980861580201,False,False,False,12,2,-2,25.07983281783031,debit,True,1,generall_postal_code,62412.05596866801
-9.09333e+18_3.88557e+18,PA,ho4,2366.848198689868,True,False,True,11,2,-2,62.685089205249646,debit,True,0,generall_postal_code,64390.81134570878
-9.01639e+18_6.17258e+18,TX,ho4,1443.095245112916,True,False,True,10,1,1,22.97411624009759,debit,True,1,generall_postal_code,139002.21185022255
-8.85995e+18_7.46945e+18,NY,ho4,391.2534507571873,True,False,False,2,0,-1,30.735804938731246,credit,True,0,generall_postal_code,28429.268527952125
-8.9384e+18_8.38647e+18,NY,ho4,223.20551262608285,True,False,False,10,1,0,38.58035930003851,debit,True,0,generall_postal_code,46780.15780415084
-8.86312e+18_-8.2204e+18,TX,ho4,993.9189388925173,False,False,True,10,-1,0,25.064195421031858,debit,True,-1,75203,104031.4061347974
-9.18084e+18_4.86792e+18,CA,ho4,1378.039978951533,True,False,False,1,2,1,25.416255173300446,debit,True,-1,generall_postal_code,-17164.067282895994
-9.17454e+18_-2.14237e+18,CA,ho4,1945.3685493505072,False,False,False,9,4,-2,39.23642794231222,debit,True,-1,91302,183679.3261775897
-8.97756e+18_-8.32792e+17,TX,ho4,1945.6048222714148,True,False,True,9,1,-1,32.58950089784836,credit,True,0,generall_postal_code,46381.7120954301
-8.9302e+18_-1.27793e+18,TX,ho4,491.345256466567,False,False,True,12,1,1,37.451637168128094,debit,True,0,generall_postal_code,65688.65400454387
-8.80893e+18_-9.10315e+18,PA,ho4,2231.2786411172788,True,False,False,13,-1,-1,21.114636317805683,credit,True,3,generall_postal_code,19248.82151082324
-8.97195e+18_4.93818e+18,TX,ho4,1485.3320971026017,True,False,True,11,5,-2,40.05755551862934,debit,True,-1,generall_postal_code,14287.968967048815
-8.9673e+18_8.62458e+18,TX,ho4,-111.56907752385587,True,False,True,11,0,-1,33.01348719790477,debit,True,0,generall_postal_code,93563.85950269204
-8.89839e+18_5.88872e+18,OH,ho4,720.9300303012658,False,False,True,12,3,-1,20.116427175084688,debit,True,0,generall_postal_code,77886.24153164236
-9.0725e+18_-6.77561e+18,TX,ho4,634.3509520293089,True,False,True,11,4,1,10.963643523456302,debit,True,-1,generall_postal_code,56350.24177439992
-9.11752e+18_-7.7746e+18,TX,ho4,1208.4369214797646,True,False,True,12,1,-1,31.518573412434513,debit,True,2,generall_postal_code,16746.22091939082
-8.87605e+18_1.26575e+18,TX,ho6,2190.269674515367,True,True,True,10,0,1,10.769809162658763,debit,True,0,generall_postal_code,53804.10356290758
-9.07551e+18_4.33907e+17,TX,ho4,1922.248999168218,True,False,False,10,-1,-1,18.53628747731915,debit,True,2,generall_postal_code,111390.3986279383
-9.12919e+18_-8.60204e+18,CA,ho4,1361.4448801105814,True,False,False,10,3,0,23.470860061185185,prepaid,True,-1,generall_postal_code,15371.84506861541
-8.99317e+18_4.69295e+17,NJ,ho4,-54.60305760298047,False,False,False,12,0,1,42.18063394669782,debit,True,-1,generall_postal_code,79316.48127960335
-9.02774e+18_5.4439e+18,NY,ho4,795.3062194452099,False,False,False,3,1,0,25.324420452680688,debit,True,-1,generall_postal_code,52603.27949880251
-9.20022e+18_1.61022e+18,NJ,ho6,846.861109366978,True,False,True,8,2,-1,32.28101031462434,credit,True,1,generall_postal_code,105688.4483146667
-9.1755e+18_5.96354e+18,TX,ho4,2127.166917104707,False,False,True,10,2,0,27.4368850374764,debit,True,1,generall_postal_code,145547.48461113122
-9.1915e+18_8.65374e+18,TX,ho4,1185.02258871436,False,False,False,12,0,-1,38.30214665794311,debit,True,2,generall_postal_code,45560.82267056193
-8.80009e+18_-6.87049e+18,CA,ho4,1064.8607445307803,True,False,False,8,2,0,31.244542762399576,debit,True,-1,generall_postal_code,46466.160397054315
-8.85087e+18_4.21428e+18,CA,ho4,1285.0212127786424,True,False,False,5,1,0,39.80827762182493,credit,True,0,generall_postal_code,31393.94552869872
-8.8177e+18_8.19002e+18,NY,ho4,2155.648850348737,True,False,False,5,-1,-2,18.5120946294087,debit,True,-1,generall_postal_code,8924.167206789
-8.83385e+18_8.45417e+18,OR,ho4,1332.2300088790676,True,False,True,11,2,0,28.560253584292653,credit,True,1,generall_postal_code,97458.59398262331
-9.22126e+18_5.49996e+18,GA,ho4,969.0936555889318,True,True,True,10,-1,-2,49.648141736775415,debit,True,1,generall_postal_code,64729.09909868153
-8.88162e+18_7.23967e+18,TX,ho4,1993.832655437775,False,False,True,11,1,-2,46.3193849664388,debit,True,-1,77065,4560.904429912684
-8.85605e+18_2.64489e+18,NY,ho4,682.0314012219358,True,False,False,4,-1,-1,34.763502887834434,credit,True,2,generall_postal_code,184061.53925593843
-9.04715e+18_3.54248e+18,NY,ho4,536.0173912628416,False,False,False,5,-1,-2,33.18972629711005,debit,True,1,generall_postal_code,36923.474948641495
-8.80708e+18_1.30518e+18,NJ,ho4,1264.8854850816665,False,False,True,3,3,1,37.275850084907944,credit,True,1,generall_postal_code,28401.884250375744
-9.12019e+18_-8.64335e+18,AZ,ho4,475.0138928879364,False,False,True,12,0,1,41.577608969486334,debit,True,3,generall_postal_code,40506.110614787205
-9.1915e+18_-6.84314e+18,MI,ho4,1487.3189935019825,True,False,True,11,4,-1,38.09950224439297,debit,True,1,generall_postal_code,3061.61683983458
-8.86512e+18_-4.16813e+18,TX,ho4,2211.5160626004626,False,True,True,11,1,0,40.993734171757325,debit,True,1,generall_postal_code,93478.75931616138
-8.80578e+18_1.26132e+18,TX,ho4,783.7443309912776,True,False,True,9,-1,-1,28.747984942858768,credit,True,-1,generall_postal_code,91577.48858757364
-8.88458e+18_-5.68322e+18,NY,ho4,883.7423442575198,True,False,False,2,-1,0,28.63936625634364,credit,True,1,generall_postal_code,128903.39480463728
-8.97053e+18_6.68562e+18,NY,ho4,824.5449727478815,True,False,False,3,0,0,24.352482799209042,credit,True,0,generall_postal_code,154458.95639222788
-8.93409e+18_-2.82461e+18,TX,ho4,1692.7357793829456,True,False,True,10,0,0,15.452110069691795,debit,True,0,generall_postal_code,49237.491404653236
-9.21174e+18_8.20929e+17,NY,ho4,916.7208338126641,True,False,False,12,4,-1,11.943847015708858,debit,True,1,generall_postal_code,28659.61713628853
-9.13651e+18_-8.85515e+18,TX,ho4,1634.1291996415657,False,False,True,11,1,1,32.49958922031088,debit,True,-1,generall_postal_code,129930.33368816046
-9.01961e+18_-1.15566e+17,IL,ho4,795.2700937961354,True,False,True,7,2,-2,41.12223502813097,debit,True,0,generall_postal_code,128346.89173946285
-8.82172e+18_8.65901e+18,CA,ho4,1305.7203329126426,False,False,False,4,2,1,37.47637787941711,debit,True,2,generall_postal_code,84412.905972933
-9.11751e+18_4.22992e+18,MI,ho4,2050.711617629197,True,False,True,13,4,1,20.278657572672522,debit,True,3,generall_postal_code,21889.54059656641
-8.87397e+18_-9.00296e+18,CA,ho4,870.4254331681616,True,True,False,1,0,1,23.850723560817315,credit,True,2,generall_postal_code,173488.08701004038
-9.00417e+18_6.28579e+18,CA,ho4,1136.8125475822735,True,False,False,6,0,-2,24.95079171171251,credit,True,-1,generall_postal_code,78112.48201689494
-9.0313e+18_4.59141e+18,TX,ho4,759.983329588289,True,False,True,11,2,1,29.962309331606967,debit,True,2,generall_postal_code,69502.66086655707
-8.99127e+18_-3.13085e+18,NY,ho4,378.58931264566746,True,False,False,2,-1,-1,33.52417595046165,credit,True,0,generall_postal_code,133989.91172216018
-8.84153e+18_8.43075e+18,TX,ho4,513.313478317743,True,True,True,12,1,1,25.442689768960008,debit,True,-1,generall_postal_code,12327.074317369057
-8.80391e+18_-7.65575e+18,NJ,ho4,817.0848022431616,True,False,True,12,5,0,40.68934507786716,debit,True,1,generall_postal_code,84517.34291377553
-8.99091e+18_-4.06516e+18,TX,ho4,1358.434387730511,False,False,True,10,2,1,46.705815289605425,debit,True,1,generall_postal_code,22030.105933412953
-8.98131e+18_-8.95658e+18,NY,ho4,297.87595672066857,True,False,False,6,1,-1,28.26840598254576,debit,True,0,generall_postal_code,61680.077981919334
-8.81352e+18_7.75919e+18,CA,ho4,1242.8025168977165,False,False,False,10,2,1,23.354330941797425,debit,True,2,generall_postal_code,139578.28863475125
-8.87136e+18_7.29456e+18,CA,ho4,1365.1965056949107,False,False,False,6,4,-2,26.24130319441798,debit,True,4,generall_postal_code,30299.949847851058
-9.08563e+18_-2.8318e+17,NY,ho4,1010.2044158503597,False,False,False,3,2,-2,25.4664429566013,credit,True,-1,generall_postal_code,37718.22852427303
-9.14573e+18_-5.90068e+18,CA,ho4,1467.5196600076958,True,False,False,0,-1,-1,15.886504252191553,debit,True,2,generall_postal_code,154614.5965601997
-8.87693e+18_1.24372e+18,MD,ho4,1681.5284051451385,True,False,False,9,3,-2,19.986526634265456,debit,True,-1,generall_postal_code,78206.509069161
-9.17039e+18_-6.64849e+18,OH,ho4,1211.910311262542,False,False,True,11,0,-2,32.73409140416047,debit,True,3,generall_postal_code,6197.0412953726445
-9.02355e+18_-3.2774e+18,CA,ho4,1051.3017510801697,True,False,False,2,0,0,55.12227538480494,debit,True,-1,generall_postal_code,71729.5888510148
-8.91221e+18_5.87896e+18,OH,ho4,1057.160510548174,False,False,True,11,2,0,31.73840667374757,debit,True,2,generall_postal_code,-28324.360423607548
-9.04097e+18_-3.82963e+18,IL,ho4,421.8570741373574,False,False,True,-1,1,-2,23.99352688409217,debit,True,1,generall_postal_code,18693.336956083367
-8.83265e+18_5.06817e+18,TX,ho4,1084.0403041225227,True,False,True,9,2,-2,22.03492162464704,debit,True,-1,generall_postal_code,96215.3178491268
-8.94203e+18_-1.23748e+18,GA,ho4,860.0120222753199,False,False,True,9,-1,-2,23.74622630734023,debit,True,1,generall_postal_code,23262.894971196947
-8.90436e+18_-6.85083e+18,GA,ho4,1552.8081158317566,True,True,True,9,1,0,39.72576478586488,debit,True,-1,generall_postal_code,80849.00183298046
-9.12124e+18_-3.36306e+18,NY,ho4,1217.148517415525,True,False,False,9,2,-1,38.5809308439311,credit,True,1,generall_postal_code,55333.41661811546
-8.94094e+18_-3.57109e+18,PA,ho4,1511.1222045197903,True,False,True,11,2,-1,34.14780995987998,debit,True,3,generall_postal_code,121786.74947524254
-8.89195e+18_-2.65476e+18,CA,ho4,941.9921049113584,False,False,False,0,0,0,40.430612163428044,credit,True,0,generall_postal_code,162357.49195500405
-9.08703e+18_-7.71693e+18,PA,ho4,2147.2035485991332,True,False,True,10,0,1,70.2104713532782,debit,True,2,generall_postal_code,120123.82205073384
-9.10133e+18_-1.4587e+18,DC,ho4,469.0152609935634,True,False,False,12,1,1,11.439171335982405,debit,True,1,generall_postal_code,105746.51762196458
-8.93946e+18_-4.8789e+18,NY,ho4,1456.5849680090191,False,False,False,4,1,-2,34.05004982849684,credit,True,1,generall_postal_code,33113.722490542845
-8.9454e+18_-3.77919e+18,CA,ho4,2163.407266976158,False,False,False,10,2,1,61.989927213096465,debit,True,1,generall_postal_code,145655.27118277794
-8.93172e+18_1.81832e+18,NY,ho4,1688.8785823509138,True,False,False,11,1,0,12.442920511260105,debit,True,2,generall_postal_code,62026.12080134488
-8.92481e+18_9.18684e+18,TX,ho4,1070.5758482881977,True,False,False,11,2,1,63.584406637966836,credit,True,-1,generall_postal_code,84663.4759588567
-9.06547e+18_-6.18277e+18,NV,ho4,3947.53749487867,True,False,True,13,0,1,50.26741562586453,debit,True,2,generall_postal_code,62824.48689910236
-8.97298e+18_8.13655e+18,CA,ho4,1290.2439532914025,True,False,False,6,-1,1,18.703398413390246,credit,True,0,generall_postal_code,82080.9065953201
-8.96441e+18_5.33357e+18,IL,ho4,399.9021057475511,True,False,True,11,2,-2,41.94936488869363,credit,True,2,generall_postal_code,54758.56229619133
-8.9275e+18_2.05857e+18,CA,ho4,1350.8379152826997,False,False,False,3,0,1,45.491491391785274,credit,True,1,generall_postal_code,40957.46188557141
-8.90783e+18_-4.07816e+17,CA,ho4,1234.2396225955308,True,False,False,8,4,-1,38.92270022644719,debit,True,1,91302,112241.94149750195
-8.84569e+18_5.4146e+18,TX,ho4,1033.2181158625638,True,False,True,9,3,0,28.12102412506896,debit,True,0,generall_postal_code,51140.130715655454
-8.90858e+18_-6.74808e+18,CA,ho4,721.5734302990568,False,False,False,6,2,-1,19.754938912759325,credit,True,-1,generall_postal_code,88369.95298949213
-9.04363e+18_-5.74864e+18,CA,ho4,739.4570869301672,True,False,False,6,2,1,39.19808968837587,debit,True,2,generall_postal_code,68958.41515557532
-8.95236e+18_-2.04897e+18,IL,ho4,992.6863937915243,True,False,True,8,1,0,34.49148769932819,debit,True,1,generall_postal_code,20369.420157870187
-8.84755e+18_-7.62542e+18,NY,ho4,1576.63358029245,True,False,False,-1,-1,-1,40.97764671338421,credit,True,0,generall_postal_code,223285.7612513271
-8.80102e+18_-6.33676e+18,NY,ho4,349.22378932950767,False,False,False,3,1,1,38.6400412465556,credit,True,0,generall_postal_code,159892.72972486267
-9.20488e+18_8.33094e+18,TX,ho4,1402.145443043165,True,True,True,9,0,0,25.43004785599821,debit,True,2,generall_postal_code,-3348.924261895074
-9.21065e+18_5.09639e+17,TX,ho4,662.9740964833697,True,True,True,11,1,0,41.17975995094301,debit,True,2,generall_postal_code,32032.388363856167
-9.20954e+18_-5.67184e+18,CA,ho4,851.1494380977622,True,False,False,4,3,-1,48.17592730240152,credit,True,2,generall_postal_code,39981.53783928417
-8.95396e+18_-7.28308e+18,NY,ho4,1311.5991371440475,True,False,False,2,0,0,39.013795451927955,debit,True,3,generall_postal_code,75502.84051152438
-9.04048e+18_5.27524e+18,IL,ho4,499.22121213062456,True,False,True,7,-1,-1,26.513761144877847,debit,True,1,generall_postal_code,76873.75304212187
-9.19562e+18_-8.21542e+18,TX,ho4,1943.031117312912,True,True,False,11,1,1,28.577424407174462,debit,True,1,generall_postal_code,53300.82410664116
-9.10392e+18_-2.70344e+18,TX,ho4,1670.2784430337874,True,False,True,11,1,-1,40.16340497760523,debit,True,1,generall_postal_code,19550.63937167252
-9.16098e+18_1.28409e+17,NV,ho4,3233.415448697716,False,False,True,12,2,-2,65.97620504370128,debit,True,0,generall_postal_code,55055.841317221006
-8.94471e+18_8.46459e+18,NY,ho4,1462.5745260262906,True,False,False,9,0,1,54.44820561615342,credit,True,-1,generall_postal_code,953.6230633398518
-9.04966e+18_-7.30068e+18,NJ,ho4,932.7899884209777,True,False,True,3,3,1,31.336071054091786,credit,True,2,generall_postal_code,103988.42062060969
-8.97768e+18_5.59695e+18,TX,ho4,763.0310852646137,False,False,True,9,2,-1,33.918175916999786,debit,True,0,77065,86857.38383076474
-9.1397e+18_2.43415e+18,CA,ho4,1250.1145585043832,True,False,False,9,2,-2,62.52261476514861,credit,True,-1,generall_postal_code,33982.431726297276
-9.02547e+18_-1.99162e+18,TX,ho4,1006.5695498505307,True,True,True,9,2,-2,44.67351231928535,debit,True,2,generall_postal_code,29905.031291497944
-8.80768e+18_8.68236e+18,NJ,ho4,974.8679737002233,True,False,True,3,4,1,30.364251382183326,credit,True,2,generall_postal_code,95577.92616699627
-9.03197e+18_2.23094e+18,CA,ho4,1327.7463211846923,False,False,False,6,0,-1,44.01810084303728,credit,True,0,generall_postal_code,117370.3949668617
-8.89337e+18_2.68648e+18,CA,ho4,1302.3236407772317,False,False,False,9,2,0,75.68137516467259,debit,True,0,generall_postal_code,129242.33810722668
-8.90892e+18_3.75943e+18,NY,ho4,504.9765845907274,True,False,False,4,-1,-1,33.58280112157382,credit,True,-1,generall_postal_code,80208.75359171997
-8.9138e+18_7.95622e+18,CA,ho4,838.2609018594371,True,False,False,6,2,1,26.79111491021022,credit,True,0,generall_postal_code,55785.556220795144
-8.89649e+18_-6.83949e+18,TX,ho4,687.3031769946937,True,False,True,12,0,1,51.760420446739474,debit,True,2,generall_postal_code,62760.620354171
-9.00129e+18_2.76836e+18,NJ,ho3,2211.076863184639,True,True,True,7,1,-2,65.87721655654673,debit,True,0,generall_postal_code,48053.31296301106
-9.1397e+18_-1.8585e+18,NY,ho4,876.7493694194625,True,False,False,4,0,0,29.504517088711022,debit,True,1,generall_postal_code,45687.18563702522
-8.94608e+18_-8.431e+18,WI,ho4,1405.4591278774992,True,True,True,5,1,0,37.37558150241022,debit,True,0,generall_postal_code,64402.031982421024
-8.89491e+18_5.00032e+18,IL,ho4,368.62451769955584,True,True,True,6,-1,-2,34.728732811033,debit,True,2,generall_postal_code,103984.73172859516
-9.12353e+18_-7.20777e+18,CA,ho4,1198.9686789948673,True,True,False,1,3,-1,33.17724873552238,debit,True,2,generall_postal_code,36232.922074114475
-8.79644e+18_-7.55545e+18,CA,ho4,1430.801701418652,False,False,False,12,3,1,62.58556984704349,debit,True,3,generall_postal_code,120779.4763344466
-9.05845e+18_5.72676e+18,CA,ho4,408.0372626812182,False,False,False,11,2,1,32.406511109341615,debit,True,2,generall_postal_code,167862.95809652816
-9.18436e+18_2.12857e+18,NJ,ho4,817.4651152625522,True,False,True,6,3,-1,46.90001564875089,credit,True,0,generall_postal_code,113229.23132683655
-9.01344e+18_-8.57926e+18,TX,ho4,1584.0917029242305,True,True,True,11,1,0,32.60432060747554,debit,True,1,generall_postal_code,50431.1090927101
-9.17044e+18_2.20008e+18,NY,ho4,783.8460497687735,False,False,False,2,-1,-1,12.123358755026036,debit,True,1,generall_postal_code,111146.2783082455
-8.89603e+18_9.60702e+17,CA,ho4,1016.72233345552,True,True,False,11,1,-1,38.576083986415824,credit,True,1,generall_postal_code,7674.023663288077
-8.96804e+18_-6.25461e+18,NY,ho4,1038.2051049774348,True,True,False,4,1,-1,23.045068097126833,credit,True,-1,generall_postal_code,43032.34462250406
