,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,median_household_income
-8.79797e+18_-8.46518e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,1,24.0,debit,False,1,61399.0
-8.97073e+18_8.84558e+18,TX,ho4,1099.0,False,False,0.0,30.0,4,0,24.0,debit,False,1,63269.0
-9.10761e+18_-6.22433e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,59.0,debit,False,1,80562.0
-8.96952e+18_6.29811e+17,TX,ho4,1099.0,True,True,0.0,30.0,2,0,45.0,debit,False,1,79926.0
-8.8509e+18_6.91676e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,23.0,debit,False,1,107003.0
-8.92238e+18_4.90421e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,37.0,debit,False,1,107003.0
-9.03698e+18_-6.45648e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,35.0,debit,False,1,63392.0
-8.96231e+18_-7.7278e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,20.0,debit,False,1,68912.0
-9.05025e+18_-6.63351e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,24.0,prepaid,False,1,51934.0
-8.8728e+18_-5.69359e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,1,26.0,credit,False,1,39049.0
-8.82377e+18_7.59245e+18,TX,ho4,1099.0,True,False,0.0,25.0,2,1,31.0,debit,False,1,60127.0
-8.81191e+18_5.79788e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,24.0,debit,False,1,45983.0
-8.98333e+18_-2.8638e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,1,32.0,debit,False,1,37189.0
-8.96594e+18_-8.54769e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,19.0,debit,False,1,32060.0
-8.84483e+18_-3.27053e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,24.0,debit,False,1,47774.0
-9.00491e+18_7.65986e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,23.0,credit,False,1,73466.0
-9.15643e+18_-8.18794e+17,TX,ho4,1099.0,True,True,1.0,30.0,1,0,28.0,debit,False,1,82330.0
-8.79649e+18_3.19569e+17,TX,ho4,1099.0,True,False,0.0,30.0,2,1,44.0,debit,False,1,38640.0
-8.98829e+18_3.3056e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,1,45.0,debit,False,1,61877.0
-9.08026e+18_3.61478e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,27.0,debit,False,1,52779.0
-8.97928e+18_-5.66792e+17,TX,ho4,1099.0,False,False,0.0,10.0,1,0,23.0,debit,False,1,52167.0
-8.91565e+18_-7.15129e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,36.0,debit,False,1,41019.0
-9.08136e+18_4.81292e+18,TX,ho4,1099.0,True,True,1.0,30.0,3,0,33.0,debit,False,1,99693.0
-9.17206e+18_5.10923e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,1,23.0,debit,False,1,122843.0
-9.18661e+18_3.87339e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,25.0,debit,False,1,49855.0
-9.20086e+18_-2.23613e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,28.0,credit,False,1,66262.0
-9.07156e+18_3.0881e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,21.0,debit,False,1,39049.0
-8.96315e+18_6.27033e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,1,24.0,credit,False,1,49276.0
-8.91226e+18_-4.66324e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,31.0,debit,False,1,92313.0
-9.15122e+18_-1.07449e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,59.0,credit,False,1,68084.0
-9.0875e+18_4.39397e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,30.0,debit,False,1,53999.0
-9.14923e+18_2.18344e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,24.0,debit,False,1,38100.0
-9.12767e+18_1.03567e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,42.0,debit,False,1,51934.0
-8.97301e+18_4.50302e+17,TX,ho4,1099.0,True,False,0.0,30.0,2,0,41.0,credit,False,1,91431.0
-9.18716e+18_3.91877e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,40.0,debit,False,1,29744.0
-8.82594e+18_-9.16955e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,27.0,debit,False,1,74176.0
-8.82212e+18_-5.32368e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,1,25.0,credit,False,1,51444.0
-8.80579e+18_2.36336e+18,TX,ho4,1099.0,False,False,0.0,25.0,1,0,21.0,debit,False,1,71990.0
-9.15087e+18_7.04415e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,29.0,credit,False,1,51444.0
-8.92638e+18_-8.84679e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,25.0,debit,False,1,38640.0
-9.17708e+18_6.92852e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,26.0,debit,False,1,48449.0
-9.21338e+18_-7.1743e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,29.0,debit,False,1,49606.0
-9.069e+18_-5.77996e+18,TX,ho4,1099.0,False,False,0.0,10.0,1,0,33.0,debit,False,1,52167.0
-9.05313e+18_1.67814e+17,TX,ho4,1099.0,True,False,1.0,30.0,1,0,25.0,credit,False,1,64085.0
-8.81453e+18_-8.25457e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,45.0,debit,False,1,65194.0
-9.017e+18_-4.31998e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,20.0,debit,False,1,88220.0
-9.06948e+18_9.27989e+17,TX,ho4,1099.0,False,False,1.0,30.0,1,0,48.0,debit,False,1,50018.0
-9.20473e+18_-1.23267e+18,TX,ho4,1099.0,True,True,0.0,30.0,2,0,24.0,debit,False,1,96471.0
-8.96019e+18_5.50078e+18,TX,ho4,1099.0,True,False,1.0,30.0,3,0,38.0,credit,False,1,103773.0
-8.91868e+18_-2.45437e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,32.0,debit,False,1,51444.0
-8.9484e+18_-8.97379e+17,TX,ho4,1099.0,True,False,0.0,30.0,1,0,57.0,debit,False,1,47016.0
-8.84571e+18_-6.36533e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,58.0,debit,False,1,48893.0
-8.96885e+18_-3.56046e+18,TX,ho4,1099.0,False,False,1.0,2.0,2,0,61.0,debit,False,1,32266.0
-9.12377e+18_2.57392e+18,TX,ho4,1099.0,True,True,0.0,30.0,1,0,25.0,debit,False,1,112201.0
-9.10079e+18_7.86228e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,29.0,credit,False,1,60370.0
-9.02703e+18_3.45889e+18,TX,ho4,1099.0,True,True,1.0,30.0,2,0,24.0,debit,False,1,44222.0
-8.85053e+18_3.68846e+18,TX,ho4,1099.0,True,True,0.0,30.0,2,0,33.0,credit,False,1,49887.0
-9.18716e+18_-6.61135e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,22.0,debit,False,1,39049.0
-8.96212e+18_-4.26661e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,26.0,debit,False,1,70272.0
-9.01961e+18_-1.38021e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,25.0,credit,False,1,104802.0
-9.13593e+18_8.47466e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,1,36.0,prepaid,False,1,52504.0
-8.92021e+18_3.01646e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,42.0,debit,False,1,120955.0
-9.06424e+18_-4.18593e+18,TX,ho4,1099.0,False,False,0.0,20.0,1,0,18.0,debit,False,1,35126.0
-8.94713e+18_6.6688e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,22.0,debit,False,1,78892.0
-8.93883e+18_-1.6385e+18,TX,ho4,1099.0,False,False,0.0,30.0,5,0,39.0,credit,False,1,80307.0
-8.84166e+18_3.63178e+18,TX,ho4,1099.0,True,False,1.0,25.0,2,0,40.0,credit,False,1,106162.0
-8.83238e+18_-3.97769e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,24.0,credit,False,1,47437.0
-8.97807e+18_1.51509e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,1,29.0,debit,False,1,38640.0
-8.96562e+18_7.91625e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,34.0,debit,False,1,44222.0
-8.96816e+18_4.09783e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,37.0,debit,False,1,69446.0
-8.85532e+18_3.78237e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,24.0,debit,False,1,66587.0
-9.10217e+18_7.38523e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,37.0,debit,False,1,35183.0
-9.01365e+18_1.77179e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,53.0,debit,False,1,60029.0
-8.83937e+18_-1.28343e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,32.0,debit,False,1,89099.0
-9.01626e+18_-5.74975e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,57.0,debit,False,1,38837.0
-9.06552e+18_-7.44283e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,31.0,credit,False,1,91296.0
-8.99715e+18_-5.69117e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,4,30.0,credit,False,1,41556.0
-8.92864e+18_-7.53545e+18,TX,ho4,1099.0,False,False,1.0,25.0,1,1,33.0,credit,False,1,82878.0
-9.22003e+18_-2.73579e+18,TX,ho4,1099.0,True,False,1.0,30.0,3,1,46.0,debit,False,1,103092.0
-9.05274e+18_3.9151e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,27.0,debit,False,1,49606.0
-8.8198e+18_8.29491e+18,TX,ho4,1099.0,True,True,1.0,30.0,2,0,24.0,debit,False,1,71766.0
-9.01086e+18_-1.2668e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,1,28.0,credit,False,1,118561.0
-9.17303e+18_4.89313e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,26.0,credit,False,1,57863.0
-9.04786e+18_5.40501e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,30.0,credit,False,1,85165.0
-9.03813e+18_-1.67781e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,36.0,credit,False,1,63392.0
-9.00648e+18_-4.25068e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,30.0,debit,False,1,39049.0
-8.87575e+18_5.19513e+18,TX,ho4,1099.0,True,False,1.0,25.0,1,0,24.0,debit,False,1,56706.0
-8.96651e+18_5.16928e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,22.0,debit,False,1,47437.0
-9.1899e+18_-2.56676e+18,TX,ho4,1099.0,True,True,0.0,30.0,1,1,47.0,debit,False,1,50889.0
-9.08741e+18_2.11629e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,35.0,debit,False,1,91795.0
-9.1901e+18_2.20267e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,32.0,debit,False,1,89845.0
-9.03892e+18_-2.35796e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,21.0,debit,False,1,50889.0
-9.21931e+18_-6.27908e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,27.0,debit,False,1,47073.0
-8.85659e+18_9.37314e+17,TX,ho4,1099.0,True,False,1.0,30.0,1,0,24.0,debit,False,1,15309.0
-9.10376e+18_-4.75437e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,1,43.0,debit,False,1,116962.0
-9.18468e+18_1.35202e+18,TX,ho4,1099.0,False,True,1.0,30.0,1,0,46.0,debit,False,1,79033.0
-9.09777e+18_7.93896e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,18.0,debit,False,1,60029.0
-8.82206e+18_1.81688e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,31.0,debit,False,1,62747.0
-8.9967e+18_4.30833e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,24.0,credit,False,1,62137.0
-9.15891e+18_-2.37472e+18,TX,ho4,1099.0,True,True,1.0,30.0,2,0,19.0,debit,False,1,88108.0
-8.82212e+18_-2.49154e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,25.0,credit,False,1,51444.0
-9.16246e+18_8.33306e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,24.0,credit,False,1,39049.0
-9.20124e+18_-7.7446e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,23.0,credit,False,1,35563.0
-9.11213e+18_2.03356e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,46.0,debit,False,1,91795.0
-9.18117e+18_-7.93944e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,21.0,debit,False,1,35563.0
-9.18407e+18_8.39908e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,18.0,debit,False,1,39049.0
-9.03105e+18_-8.53615e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,29.0,debit,False,1,65558.0
-9.06575e+18_-3.16857e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,49.0,debit,False,1,64385.0
-9.07446e+18_-5.53329e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,35.0,debit,False,1,85165.0
-8.9845e+18_-3.53526e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,1,34.0,credit,False,1,66587.0
-8.92869e+18_-3.0791e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,1,26.0,debit,False,1,47016.0
-8.89561e+18_7.49359e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,23.0,debit,False,1,37189.0
-8.92829e+18_7.56475e+17,TX,ho4,1099.0,False,False,1.0,30.0,2,1,21.0,debit,False,1,38837.0
-8.98037e+18_2.94672e+18,TX,ho4,1099.0,True,False,0.0,15.0,1,0,21.0,credit,False,1,47252.0
-9.12487e+18_5.29866e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,30.0,debit,False,1,74859.0
-9.18986e+18_2.06022e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,24.0,debit,False,1,63392.0
-9.21505e+18_5.50499e+18,TX,ho4,1099.0,True,True,1.0,30.0,2,0,27.0,debit,False,1,97666.0
-8.97584e+18_-5.60955e+17,TX,ho4,1099.0,True,False,1.0,30.0,2,0,27.0,debit,False,1,70272.0
-9.2069e+18_-7.38098e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,30.0,debit,False,1,97690.0
-9.17709e+18_-3.81544e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,19.0,debit,False,1,47073.0
-8.87883e+18_-8.64126e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,36.0,debit,False,1,96857.0
-9.11248e+18_8.18982e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,28.0,debit,False,1,69155.0
-8.85994e+18_3.81349e+17,TX,ho4,1099.0,False,False,1.0,30.0,1,1,26.0,debit,False,1,66587.0
-9.12169e+18_-7.3632e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,35.0,debit,False,1,57093.0
-9.22106e+18_3.93163e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,48.0,debit,False,1,49276.0
-8.95732e+18_-2.4813e+18,TX,ho4,1099.0,True,False,0.0,30.0,3,0,36.0,debit,False,1,103092.0
-9.1755e+18_5.96354e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,21.0,debit,True,1,115490.0
-8.93336e+18_-2.79693e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,21.0,debit,False,1,46186.0
-8.90314e+18_5.80674e+17,TX,ho4,1099.0,False,False,1.0,30.0,3,1,40.0,debit,False,1,67924.0
-9.08713e+18_-1.04748e+18,TX,ho4,1099.0,True,True,0.0,30.0,2,1,36.0,credit,False,1,85165.0
-9.21244e+18_1.3946e+18,TX,ho4,1099.0,False,False,1.0,30.0,3,0,25.0,debit,False,1,39392.0
-8.97039e+18_-3.27892e+18,TX,ho4,1099.0,False,True,1.0,30.0,2,0,56.0,debit,False,1,77092.0
-8.97367e+18_3.62716e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,27.0,debit,False,1,35681.0
-9.06034e+18_-6.16055e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,20.0,debit,False,1,47081.0
-8.86486e+18_-1.31604e+18,TX,ho4,1099.0,False,False,0.0,5.0,2,0,20.0,debit,False,1,62513.0
-9.18162e+18_4.78242e+18,TX,ho4,1099.0,True,True,0.0,30.0,2,0,25.0,credit,False,1,73578.0
-8.88554e+18_-2.09085e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,28.0,debit,False,1,26140.0
-9.03963e+18_-8.42977e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,2,29.44,credit,False,2,67311.0
-8.99257e+18_2.65088e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,82.0,credit,False,1,99076.0
-9.1401e+18_8.45639e+18,TX,ho4,1099.0,True,False,1.0,30.0,4,0,24.0,debit,False,1,58571.0
-9.17057e+18_8.26513e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,21.0,credit,False,1,23426.0
-9.19764e+18_9.16061e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,34.0,debit,False,1,68912.0
-8.82181e+18_-6.76513e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,53.0,debit,False,1,73466.0
-8.90024e+18_9.02019e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,26.0,credit,False,1,51444.0
-8.93904e+18_4.25936e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,22.0,credit,False,1,69267.0
-9.07152e+18_8.26477e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,25.0,debit,False,1,98774.0
-8.93182e+18_1.15263e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,22.0,debit,False,1,116962.0
-9.00385e+18_-4.81192e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,21.0,debit,False,1,15309.0
-9.1931e+18_4.37779e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,38.0,debit,False,1,38878.0
-9.08651e+18_-3.92195e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,27.0,debit,False,1,88322.0
-8.88428e+18_-3.87026e+18,TX,ho4,1099.0,True,True,0.0,30.0,2,1,22.0,credit,False,1,23426.0
-9.09177e+18_-4.79152e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,41.0,debit,False,1,52854.0
-9.07066e+18_-1.68049e+17,TX,ho4,1099.0,True,False,1.0,20.0,1,0,21.0,credit,False,1,37462.0
-9.008e+18_-6.19981e+18,TX,ho4,1099.0,True,False,0.0,30.0,3,0,30.0,debit,False,1,103092.0
-9.17483e+18_7.40379e+18,TX,ho4,1099.0,True,False,0.0,30.0,3,0,24.0,debit,False,1,39392.0
-8.93352e+18_-6.0617e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,1,35.0,debit,False,1,69699.0
-9.16535e+18_3.32846e+18,TX,ho4,1099.0,True,True,1.0,30.0,2,1,29.0,debit,False,1,38837.0
-8.88882e+18_-2.0328e+18,TX,ho4,1099.0,True,True,1.0,30.0,3,1,29.0,debit,False,1,87574.0
-9.06068e+18_-6.71847e+18,TX,ho4,1099.0,True,True,1.0,30.0,1,0,32.0,credit,False,1,50018.0
-9.00472e+18_4.66958e+18,TX,ho4,1099.0,True,False,1.0,30.0,7,1,23.0,debit,False,1,38100.0
-9.01209e+18_-5.29352e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,1,22.0,debit,False,1,52854.0
-8.80021e+18_-7.50138e+18,TX,ho4,1099.0,True,False,1.0,25.0,1,0,44.0,debit,False,1,72306.0
-8.90796e+18_-8.52766e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,19.0,debit,False,1,47774.0
-9.1798e+18_-7.22566e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,2,27.0,debit,False,1,64732.0
-8.8993e+18_7.35981e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,27.0,debit,False,1,64385.0
-8.93455e+18_-7.62858e+18,TX,ho4,1099.0,False,False,1.0,10.0,1,2,36.0,debit,False,1,51635.0
-8.89504e+18_2.90226e+18,TX,ho4,1099.0,False,False,1.0,30.0,1,0,43.0,prepaid,False,1,75123.0
-8.99091e+18_1.78871e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,56.0,debit,False,1,65558.0
-9.02351e+18_-9.07914e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,23.0,debit,False,1,104802.0
-8.94561e+18_7.42834e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,44.0,debit,False,2,61399.0
-9.14972e+18_1.53248e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,36.0,debit,False,1,82079.0
-8.93033e+18_5.21319e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,37.0,debit,False,1,40306.0
-8.9063e+18_9.20406e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,25.0,debit,False,1,70997.0
-8.90293e+18_6.18565e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,21.0,credit,False,1,71766.0
-9.12968e+18_-2.51034e+18,TX,ho4,1099.0,True,False,1.0,30.0,5,1,32.0,debit,False,1,45596.0
-8.99158e+18_-8.88717e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,43.0,debit,False,1,47073.0
-8.80601e+18_3.77e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,30.0,debit,False,1,59305.0
-9.077e+18_-1.65187e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,21.0,debit,False,1,39049.0
-9.11309e+18_-6.77252e+18,TX,ho4,1099.0,True,True,0.0,30.0,1,0,38.0,debit,False,1,44957.0
-8.86862e+18_-7.18786e+18,TX,ho4,1099.0,False,False,1.0,25.0,1,0,24.0,debit,False,1,48681.0
-8.94097e+18_-3.18798e+18,TX,ho4,1322.0,False,False,1.0,30.0,1,0,23.0,debit,False,1,97349.0
-8.88214e+18_-2.20755e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,41.0,debit,False,1,60370.0
-8.79783e+18_2.0964e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,1,24.0,debit,False,1,65069.0
-9.00166e+18_2.62343e+18,TX,ho4,1099.0,True,True,0.0,30.0,1,0,34.0,debit,False,1,52269.0
-8.85287e+18_-7.60836e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,24.0,credit,False,1,66262.0
-8.83358e+18_-9.34443e+17,TX,ho4,1099.0,True,True,1.0,25.0,1,0,40.0,credit,False,1,75290.0
-8.82423e+18_-7.59058e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,40.0,debit,False,1,29079.0
-8.98539e+18_5.98533e+18,TX,ho4,1099.0,True,True,0.0,30.0,6,0,35.0,debit,False,1,41213.0
-8.90384e+18_9.04975e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,21.0,credit,False,1,66262.0
-8.97054e+18_2.97053e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,42.0,credit,False,1,49887.0
-9.00336e+18_2.92383e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,19.0,credit,False,1,69440.0
-9.06922e+18_-5.03685e+18,TX,ho4,1099.0,True,True,0.0,30.0,3,0,21.0,debit,False,1,46347.0
-8.97876e+18_2.03098e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,40.0,credit,False,1,64385.0
-8.92344e+18_-1.10791e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,21.0,debit,False,1,38100.0
-8.85562e+18_7.86527e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,24.0,credit,False,1,85165.0
-9.16364e+18_-9.84001e+17,TX,ho4,1099.0,True,True,1.0,30.0,1,1,26.0,debit,False,1,52854.0
-8.96717e+18_8.77959e+18,TX,ho4,1099.0,True,False,0.0,30.0,3,0,54.0,prepaid,False,1,54688.0
-8.91173e+18_-4.41589e+18,TX,ho4,1099.0,True,True,1.0,30.0,2,0,24.0,debit,False,1,89845.0
-8.83098e+18_5.28215e+18,TX,ho4,1099.0,True,False,0.0,30.0,3,0,25.0,credit,False,1,88562.0
-8.88078e+18_-7.1849e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,1,31.0,debit,False,1,45983.0
-9.21581e+18_9.53726e+17,TX,ho4,1099.0,True,False,1.0,30.0,2,0,22.0,credit,False,1,90781.0
-9.03988e+18_-6.80775e+16,TX,ho4,1099.0,True,False,1.0,30.0,1,1,32.0,credit,False,1,74859.0
-9.10738e+18_-2.78034e+18,TX,ho4,1099.0,False,False,1.0,30.0,2,0,50.0,debit,False,1,36073.0
-8.84135e+18_-7.51102e+18,TX,ho4,1099.0,False,False,0.0,30.0,1,0,36.0,credit,False,1,104167.0
-8.90623e+18_8.56444e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,0,55.0,debit,False,1,50889.0
-9.08963e+18_9.68668e+17,TX,ho4,1099.0,True,False,1.0,30.0,1,0,24.0,debit,False,1,120237.0
-9.03274e+18_5.97767e+18,TX,ho4,1099.0,True,False,1.0,30.0,3,0,30.0,debit,False,1,142612.0
-8.95624e+18_-2.85705e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,1,20.0,debit,False,1,68839.0
-8.84605e+18_-6.22319e+17,TX,ho4,1099.0,False,False,0.0,30.0,1,0,25.0,debit,False,1,29079.0
-8.99817e+18_-4.11692e+18,TX,ho4,1099.0,True,False,1.0,30.0,3,0,22.0,debit,False,1,46347.0
-8.91677e+18_5.58578e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,33.0,debit,False,1,60029.0
-9.20781e+18_6.28711e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,2,26.0,debit,False,1,70618.0
-9.01961e+18_-7.58678e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,24.0,debit,False,1,65558.0
-8.92693e+18_-2.58956e+18,TX,ho4,1099.0,True,False,0.0,30.0,1,1,20.0,debit,False,1,46404.0
-8.88186e+18_-2.97411e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,3,24.0,debit,False,1,73047.0
-9.1629e+18_7.29023e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,1,25.0,debit,False,1,40306.0
-8.8338e+18_-7.07975e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,39.0,debit,False,1,76749.0
-8.94973e+18_-2.30046e+18,TX,ho4,1099.0,True,False,1.0,30.0,1,0,18.0,debit,False,1,52779.0
-8.94689e+18_-2.32207e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,20.0,debit,False,1,38086.0
-8.85616e+18_2.66238e+17,TX,ho4,1099.0,False,False,1.0,30.0,2,0,24.0,debit,False,1,43112.0
-8.95679e+18_5.48039e+18,TX,ho4,1099.0,True,False,0.0,30.0,2,0,29.0,credit,False,1,84709.0
-9.12269e+18_1.4108e+18,TX,ho4,1099.0,False,False,0.0,30.0,2,0,30.0,debit,False,1,49887.0
-9.02586e+18_-5.10177e+18,TX,ho4,1099.0,True,False,1.0,15.0,5,0,32.0,debit,False,1,56760.0
-8.90265e+18_6.60423e+18,TX,ho4,1099.0,True,False,1.0,30.0,2,0,30.0,debit,False,1,67311.0
-8.97433e+18_7.55872e+18,TX,ho4,1099.0,True,False,1.0,10.0,1,0,21.0,debit,False,1,52167.0
-9.20331e+18_4.32683e+18,TX,ho4,1099.0,True,True,0.0,30.0,2,0,29.0,debit,False,1,60568.0
